a0,a1,a2,a3,a4,a5,a6,a7,a8
1512789911,80,11,80,26,80,30272,81,79
1512790210,80,25,80,14,80,30297,81,79
1512790511,80,25,80,18,80,30085,81,79
1512790810,80,31,80,11,80,30111,81,79
1512791111,80,40,80,22,80,29931,81,79
1512791410,80,32,80,29,80,29986,81,79
1512791710,80,50,80,35,80,30045,81,79
1512792011,80,39,80,20,80,30151,81,79
1512792310,80,33,80,27,80,29713,81,79
1512792610,80,33,80,38,80,29811,81,79
1512792909,80,55,80,15,80,29884,81,79
1512793210,80,27,80,50,80,29901,81,79
1512793510,80,56,80,51,80,29970,81,79
1512793809,80,18,80,70,80,30043,81,79
1512794110,80,22,80,64,80,29657,81,79
1512794410,80,30,80,71,80,29742,81,79
1512794710,80,37,80,62,80,29830,81,79
1512795010,80,47,80,60,80,30047,81,79
1512795310,80,32,80,68,80,30113,81,79
1512795610,80,50,80,51,80,30225,81,79
1512795910,81,84,81,144,81,30270,81,79
1512796210,81,58,81,47,81,30493,81,79
1512796511,81,109,81,87,81,30473,81,79
1512796810,81,567,81,48,81,30723,81,79
1512797110,81,527,81,65,81,30909,81,79
1512797410,81,552,81,44,81,31028,81,79
1512797710,81,525,81,115,81,30808,81,79
1512798010,81,61,81,47,81,30969,81,79
1512798309,81,55,81,56,81,31043,81,79
1512798610,81,58,81,48,81,30013,81,79
1512798910,81,480,81,50,81,30211,81,79
1512799210,81,17,81,68,81,30807,81,79
1512799510,81,29,81,39,81,30865,81,79
1512799810,81,31,81,33,81,30900,81,79
1512800111,81,39,81,36,81,30941,81,79
1512800410,81,20,81,50,81,30803,81,79
1512800710,81,24,81,27,81,30933,81,79
1512801011,81,64,81,33,81,30953,81,79
1512801310,81,39,81,29,81,29929,81,79
1512801610,80,41,80,32,80,30179,81,79
1512801910,81,28,81,8,81,30344,81,79
1512802210,80,57,80,12,80,30173,81,79
1512802510,80,50,80,16,80,30221,81,79
1512802810,80,71,80,13,80,30254,81,79
1512803110,80,79,80,23,80,30328,81,79
1512803410,80,45,80,20,80,30374,81,79
1512803710,80,63,80,14,80,30439,81,79
1512804010,80,51,80,25,80,30142,81,79
1512804309,81,49,81,19,81,30197,81,79
1512804611,81,53,81,21,81,30241,81,79
1512804910,81,51,81,20,81,29870,81,79
1512805209,81,56,81,16,81,29902,81,79
1512805510,80,79,80,16,80,30123,81,79
1512805811,81,97,81,18,81,29972,81,79
1512806110,81,66,81,24,81,30002,81,79
1512806410,80,51,80,27,80,30133,81,79
1512806710,80,50,80,21,80,29818,81,79
1512807009,81,34,81,51,81,29871,81,79
1512807310,81,38,81,23,81,29894,81,79
1512807610,81,29,81,47,81,29624,81,79
1512807910,81,20,81,15,81,29785,81,79
1512808209,81,43,81,90,81,29869,81,79
1512808510,81,122,81,86,81,29753,81,79
1512808810,82,31,82,42,82,33470,82,79
1512809110,82,83,82,25,82,34750,83,79
1512809410,82,40,82,42,83,35625,83,79
1512809710,82,75,82,25,82,36049,83,79
1512810010,82,69,82,47,82,36209,83,79
1512810309,82,73,82,32,82,36447,83,79
1512810609,82,69,82,32,82,36590,83,79
1512810910,82,56,82,24,82,36741,83,79
1512811210,83,34,83,20,83,36779,83,79
1512811510,83,69,83,27,83,36988,83,79
1512811810,82,56,82,31,82,37219,83,79
1512812110,82,54,82,19,82,37180,83,79
1512812410,82,73,82,25,82,37348,83,79
1512812709,82,52,82,60,82,37445,83,79
1512813009,82,89,82,22,82,37581,83,79
1512813310,82,52,82,31,82,37674,83,79
1512813609,82,40,82,28,82,37703,83,79
1512813911,82,32,83,28,82,37729,83,79
1512814210,83,89,83,16,83,37898,83,79
1512814511,83,42,83,40,83,37992,83,79
1512814810,83,35,83,48,83,38189,83,79
1512815110,83,34,83,40,83,38396,83,79
1512815410,83,30,83,63,83,38223,83,79
1512815710,83,32,83,77,83,38406,83,79
1512816009,83,33,83,26,83,38537,83,79
1512816310,83,48,83,38,83,38631,83,79
1512816611,82,64,82,84,82,38321,83,79
1512816910,82,54,82,39,82,38505,83,79
1512817210,83,44,83,25,83,38739,83,79
1512817510,83,33,83,22,83,38695,83,79
1512817810,83,26,83,20,83,38791,83,79
1512818110,82,54,82,18,82,38834,83,79
1512818410,83,102,83,21,83,38799,83,79
1512818709,82,48,82,58,82,38922,83,79
1512819010,82,50,82,36,82,38972,83,79
1512819311,82,42,82,58,82,39159,83,79
1512819610,82,33,82,27,82,39239,83,79
1512819910,82,45,82,54,82,39600,83,79
1512820210,82,48,82,47,82,39535,83,79
1512820510,82,78,82,38,82,39619,83,79
1512820810,82,61,82,28,82,39676,83,79
1512821110,82,49,82,38,82,39518,83,79
1512821409,82,41,82,29,82,39570,83,79
1512821709,82,46,82,28,82,39616,83,79
1512822009,82,37,82,67,82,37634,83,79
1512822310,82,35,82,51,82,37718,83,79
1512822610,82,36,82,25,82,37772,83,79
1512822910,82,42,82,18,82,37930,83,79
1512823210,82,61,82,24,82,38018,83,79
1512823510,82,64,82,29,82,38147,83,79
1512823810,82,159,82,18,82,38153,83,79
1512824110,82,132,82,15,82,38181,83,79
1512824410,82,70,82,40,82,38281,83,79
1512824710,82,85,82,25,82,38177,83,79
1512825010,82,68,82,39,82,38239,83,79
1512825310,82,57,82,37,82,38560,83,79
1512825610,82,41,82,72,82,38512,83,79
1512825911,82,45,82,44,82,38541,83,79
1512826210,82,31,82,63,82,38641,83,79
1512826510,82,93,82,46,82,38780,83,79
1512826810,82,46,82,31,82,39032,83,79
1512827110,82,55,82,13,82,39078,83,79
1512827410,82,36,82,78,82,39146,83,79
1512827710,82,42,82,83,82,39280,83,79
1512828010,82,42,82,64,82,39404,83,79
1512828311,82,48,82,25,82,39250,83,79
1512828610,82,51,82,21,82,39298,83,79
1512828910,82,40,82,25,82,39354,83,79
1512829210,82,65,82,64,82,38670,83,79
1512829511,82,58,82,59,82,38754,83,79
1512829810,82,21,82,66,82,38826,83,79
1512830110,82,31,82,81,82,38749,83,79
1512830409,82,22,82,94,82,38799,83,79
1512830710,82,23,82,94,82,38817,83,79
1512831010,82,38,82,43,82,38764,83,79
1512831310,82,53,82,59,82,38827,83,79
1512831609,82,47,82,35,82,39043,83,79
1512831910,82,31,82,65,82,39020,83,79
1512832211,83,26,83,37,83,39152,83,79
1512832510,83,12,83,74,83,39163,83,79
1512832810,82,40,82,41,82,39050,83,79
1512833110,82,40,82,64,82,39062,83,79
1512833410,82,29,82,124,82,39104,83,79
1512833710,82,27,82,96,82,38927,83,79
1512834010,82,34,82,119,82,38965,83,79
1512834310,82,27,82,111,82,39000,83,79
1512834610,82,33,82,121,82,38038,83,79
1512834910,82,31,82,56,82,38070,83,79
1512835210,82,47,82,36,82,38125,83,79
1512835510,82,45,82,37,82,38096,83,79
1512835809,82,61,82,42,82,38159,83,79
1512836110,82,42,82,41,82,38207,83,79
1512836410,82,39,82,49,82,38036,83,79
1512836709,82,48,82,55,82,38077,83,79
1512837011,82,48,82,44,82,38203,83,79
1512837310,83,65,83,69,83,38151,83,79
1512837609,83,24,83,79,83,38267,83,79
1512837909,82,20,82,87,82,38286,83,79
1512838210,82,16,82,97,82,38133,83,79
1512838511,82,32,82,93,82,38161,83,79
1512838809,82,21,82,130,82,38186,83,79
1512839110,82,41,82,127,82,37927,83,79
1512839410,82,40,82,56,82,37994,83,79
1512839709,82,39,82,55,82,38022,83,79
1512840009,83,42,83,67,83,37994,83,79
1512840309,83,39,83,77,83,38043,83,79
1512840609,83,29,83,88,82,38168,83,79
1512840909,83,36,83,44,83,38119,83,79
1512841209,83,44,83,92,83,38206,83,79
1512841510,83,28,83,103,83,38252,83,79
1512841809,83,35,83,96,83,37978,83,79
1512842110,83,26,83,84,83,38097,83,79
1512842409,82,25,82,77,82,38142,83,79
1512842709,82,30,82,65,82,37727,83,80
1512843010,82,45,82,26,82,37859,83,80
1512843309,82,34,82,40,82,37921,83,80
1512843609,82,48,82,22,82,38025,83,80
1512843909,82,54,82,37,82,38064,83,80
1512844209,82,59,82,66,82,38090,83,80
1512844509,82,48,82,58,82,38066,83,80
1512844809,82,51,82,34,82,38104,83,80
1512845109,83,36,83,71,83,38162,83,80
1512845410,82,40,82,47,82,38125,83,80
1512845710,82,40,82,60,82,38174,83,80
1512846009,82,54,82,40,83,38222,83,80
1512846310,82,546,82,37,82,38033,83,80
1512846610,82,533,82,68,82,38089,83,80
1512846910,82,44,82,37,82,37920,83,80
1512847210,83,43,83,40,83,37981,83,80
1512847509,83,33,83,47,83,38049,83,80
1512847809,83,28,83,33,83,38007,83,80
1512848110,83,44,83,49,83,38042,83,80
1512848409,83,36,83,74,83,38072,83,80
1512848709,83,36,83,33,83,38094,83,80
1512849010,83,15,83,77,83,38021,83,80
1512849311,83,29,83,96,83,38042,83,80
1512849609,82,478,83,71,83,38745,83,80
1512849909,83,28,83,71,83,38943,83,80
1512850209,82,28,82,19,82,39038,83,80
1512850509,83,30,83,60,83,39121,83,80
1512850810,83,19,83,71,83,38954,83,80
1512851109,84,92,84,17,84,40541,84,80
1512851409,84,30,84,34,84,42497,85,80
1512851711,85,90,85,24,85,42886,85,80
1512852010,85,59,85,53,85,43845,85,80
1512852310,85,29,85,30,85,43977,85,80
1512852609,86,31,86,38,86,45990,86,80
1512852909,86,25,86,78,86,47177,87,80
1512853209,86,29,86,80,86,47889,87,80
1512853509,86,35,86,24,86,48586,87,80
1512853810,86,53,86,31,86,48751,87,80
1512854110,86,31,86,53,86,49011,87,80
1512854409,86,78,86,22,86,49184,87,80
1512854709,85,74,85,62,85,49530,87,80
1512855009,85,59,86,62,85,49728,87,80
1512855309,85,70,85,37,85,49762,87,80
1512855609,86,105,86,46,86,49884,87,80
1512855909,86,131,86,54,86,50170,87,80
1512856209,86,201,86,40,86,50208,87,80
1512856510,86,85,86,56,86,50461,87,80
1512856810,86,41,86,92,86,49950,87,80
1512857109,86,25,86,41,86,50322,87,80
1512857409,86,38,86,21,86,50389,87,80
1512857709,86,63,86,48,86,50480,87,80
1512858009,86,68,86,77,86,49479,87,80
1512858309,86,65,86,51,86,49644,87,80
1512858609,86,69,86,47,86,49750,87,80
1512858910,86,35,86,60,86,49386,87,80
1512859209,85,26,85,60,85,49465,87,80
1512859510,85,71,85,43,85,49713,87,80
1512859810,86,58,86,37,86,49479,87,80
1512860109,86,34,86,34,86,49656,87,80
1512860409,85,61,85,22,85,49686,87,80
1512860710,85,36,85,55,85,49528,87,80
1512861009,85,58,85,55,85,49580,87,80
1512861310,85,66,85,92,85,49897,87,80
1512861609,85,88,85,42,85,49914,87,80
1512861910,85,125,85,28,85,49992,87,80
1512862209,85,91,85,39,85,49918,87,80
1512862510,85,80,85,44,85,49987,87,80
1512862810,85,73,85,36,85,50020,87,80
1512863109,85,48,85,29,85,49844,87,80
1512863409,85,64,85,19,85,49932,87,80
1512863709,85,42,85,35,85,49986,87,80
1512864009,85,40,85,49,85,50023,87,80
1512864309,85,29,85,69,85,49530,87,80
1512864610,85,38,85,68,85,49555,87,80
1512864910,86,122,86,29,86,49652,87,80
1512865209,86,45,86,47,86,49129,87,80
1512865509,86,32,86,67,86,49194,87,80
1512865809,86,49,86,51,86,49305,87,80
1512866109,86,52,86,63,86,48488,87,80
1512866410,86,68,86,38,86,48608,87,80
1512866709,86,67,86,33,86,48681,87,80
1512867009,86,39,86,36,86,48467,87,80
1512867309,86,42,86,46,86,48498,87,80
1512867609,86,72,86,41,86,48261,87,80
1512867909,86,73,86,40,86,48288,87,80
1512868209,86,30,86,67,86,48300,87,80
1512868510,86,37,86,64,86,48206,87,80
1512868809,86,43,86,39,86,48807,87,80
1512869109,86,20,86,69,86,49199,87,80
1512869410,86,20,86,53,86,49363,87,80
1512869709,86,108,86,44,86,49161,87,80
1512870010,86,88,86,37,86,49368,87,80
1512870309,86,38,86,35,86,49388,87,80
1512870610,86,71,86,35,86,49172,87,80
1512870910,86,68,86,46,86,49196,87,80
1512871209,86,80,86,24,86,48737,87,80
1512871509,86,68,86,36,86,48779,87,80
1512871809,86,84,86,41,86,48803,87,80
1512872109,86,41,86,45,86,48071,87,80
1512872409,86,34,86,54,86,48120,87,80
1512872709,86,21,86,57,86,48160,87,80
1512873009,86,41,86,37,86,48194,87,80
1512873310,86,34,86,74,86,47887,87,80
1512873609,86,44,86,48,86,47909,87,80
1512873909,86,69,86,65,86,47554,87,80
1512874209,86,53,86,67,86,47575,87,80
1512874510,86,80,86,59,86,47606,87,80
1512874809,86,27,86,75,86,46906,87,80
1512875109,86,44,86,20,86,46922,87,80
1512875409,86,48,86,32,86,46968,87,80
1512875709,86,35,86,48,86,47037,87,80
1512876009,86,35,86,62,86,46853,87,80
1512876310,86,68,86,34,86,46873,87,80
1512876609,86,90,86,23,86,46892,87,80
1512876909,86,85,86,20,86,46808,87,80
1512877210,86,63,86,65,86,46835,87,80
1512877509,86,90,86,63,86,46885,87,80
1512877809,86,81,86,94,86,46693,87,80
1512878109,86,53,86,110,86,46736,87,80
1512878409,86,179,86,77,86,46820,87,80
1512878710,86,29,86,94,86,46682,87,80
1512879009,86,57,86,95,86,46857,87,80
1512879309,86,81,86,38,86,46909,87,80
1512879609,86,42,86,174,86,46731,87,80
1512879909,86,76,86,61,86,47257,87,80
1512880210,86,111,86,62,86,47153,87,80
1512880509,86,57,86,63,86,47241,87,80
1512880809,86,28,86,72,86,47348,87,80
1512881109,86,94,86,45,86,47382,87,80
1512881409,87,37,87,28,87,47024,87,80
1512881710,86,59,86,76,86,47295,87,80
1512882009,86,64,86,68,86,47370,87,80
1512882310,86,93,86,7,86,46573,87,80
1512882610,87,45,87,44,87,46877,87,80
1512882910,87,59,87,71,87,47312,87,80
1512883209,87,81,87,58,87,46960,87,80
1512883510,87,183,87,52,87,47098,87,80
1512883810,87,73,87,65,87,48605,88,80
1512884109,87,51,87,31,87,48651,88,80
1512884409,87,53,87,58,87,49032,88,80
1512884709,86,53,86,88,86,48730,88,80
1512885009,86,63,86,49,86,48947,88,80
1512885309,86,70,86,53,86,49094,88,80
1512885609,86,61,86,50,86,49293,88,80
1512885909,86,75,86,38,86,49473,88,80
1512886210,86,51,86,74,86,49709,88,80
1512886509,86,58,86,39,86,49950,88,80
1512886810,85,43,85,191,85,50560,88,80
1512887109,85,58,85,73,85,51559,88,80
1512887409,85,77,85,77,85,51944,88,80
1512887709,85,43,85,26,85,51850,88,80
1512888009,85,104,85,38,85,52098,88,80
1512888309,85,68,85,45,85,52104,88,80
1512888609,85,104,85,48,85,52617,88,80
1512888910,85,51,85,69,85,52874,88,80
1512889209,85,81,85,42,85,52657,88,80
1512889509,85,111,85,41,85,52754,88,80
1512889809,85,69,85,84,85,52836,88,80
1512890109,85,51,85,48,85,52990,88,80
1512890409,85,61,85,55,85,52888,88,80
1512890710,85,89,85,52,85,53002,88,80
1512891010,85,60,85,48,85,53045,88,80
1512891309,85,146,85,24,85,53153,88,80
1512891609,85,113,85,61,85,53261,88,80
1512891909,84,118,84,71,84,53563,88,80
1512892209,84,93,84,79,84,54276,88,80
1512892510,84,78,84,40,84,54644,88,80
1512892811,84,49,84,74,84,54754,88,80
1512893109,85,50,85,50,85,54842,88,81
1512893409,85,43,85,89,85,55061,88,81
1512893709,85,102,85,53,85,55164,88,81
1512894010,85,57,85,68,85,55021,88,81
1512894309,85,50,85,49,85,55040,88,81
1512894609,85,57,85,49,85,55088,88,81
1512894910,84,53,84,38,84,49873,88,82
1512895209,84,51,84,50,84,49989,88,82
1512895509,84,52,84,37,84,50127,88,82
1512895810,84,77,84,51,84,48732,88,82
1512896110,85,75,85,81,85,49109,88,82
1512896409,84,57,84,37,84,48789,88,82
1512896711,84,52,84,66,84,48972,88,82
1512897009,84,48,84,95,84,49187,88,82
1512897310,84,21,84,86,84,49375,88,82
1512897609,84,100,84,72,84,48999,88,82
1512897909,84,52,84,64,84,49196,88,82
1512898209,84,55,84,78,84,49308,88,82
1512898509,84,91,84,55,84,49542,88,82
1512898809,84,120,84,25,84,49682,88,82
1512899109,84,122,84,14,84,50047,88,82
1512899409,84,38,84,39,84,50317,88,82
1512899710,84,64,84,38,84,50484,88,82
1512900009,84,89,84,26,84,50599,88,82
1512900309,85,86,85,51,85,50414,88,82
1512900610,84,66,84,35,84,50663,88,82
1512900910,84,90,84,82,84,50745,88,82
1512901209,85,71,85,38,85,50079,88,82
1512901509,85,124,85,33,85,50160,88,82
1512901809,85,51,85,55,85,49977,88,82
1512902110,85,50,85,35,85,50012,88,82
1512902409,85,31,85,50,85,50092,88,82
1512902709,85,82,85,35,85,50188,88,82
1512903009,85,84,85,30,85,49784,88,82
1512903310,85,64,85,23,85,49889,88,82
1512903610,85,83,85,22,85,49971,88,82
1512903910,85,61,85,50,85,49782,88,82
1512904209,85,48,85,61,85,49848,88,82
1512904509,85,49,85,106,85,49899,88,82
1512904810,85,17,85,82,85,49703,88,82
1512905109,84,101,84,83,84,49768,88,82
1512905409,84,54,84,47,84,49870,88,82
1512905710,84,98,84,64,84,49019,88,82
1512906010,85,60,85,47,85,49098,88,82
1512906310,85,70,85,34,85,49191,88,82
1512906609,85,65,85,38,85,48984,88,82
1512906910,85,41,85,47,85,49085,88,82
1512907210,85,42,85,51,85,48994,88,82
1512907509,85,47,85,44,85,49026,88,82
1512907810,85,30,85,46,85,49081,88,82
1512908109,85,43,85,73,85,49104,88,82
1512908409,85,34,85,69,85,49061,88,82
1512908709,85,40,85,84,85,49114,88,82
1512909009,85,48,85,67,85,48689,88,82
1512909309,85,49,85,96,85,48702,88,82
1512909609,85,86,85,81,85,48731,88,82
1512909909,85,35,85,103,85,48757,88,82
1512910210,85,39,85,50,85,48554,88,82
1512910509,85,266,85,54,85,48699,88,82
1512910809,85,263,85,73,85,48761,88,82
1512911109,85,56,85,57,85,48383,88,82
1512911409,85,35,85,98,85,48453,88,82
1512911710,85,25,85,66,85,48655,88,82
1512912009,85,57,85,99,85,48628,88,82
1512912309,85,48,85,46,85,48708,88,82
1512912610,85,28,85,126,85,48274,88,82
1512912909,85,70,85,36,85,48527,88,82
1512913209,85,96,85,43,85,48680,88,82
1512913509,85,43,85,71,85,48536,88,82
1512913809,85,20,85,56,85,48668,88,82
1512914109,85,39,85,47,85,48722,88,82
1512914409,85,29,85,43,85,48762,88,82
1512914710,86,41,86,160,86,48957,88,82
1512915009,86,42,86,101,86,49133,88,82
1512915309,85,44,86,55,85,48822,88,82
1512915609,85,62,85,36,85,48906,88,82
1512915909,85,50,85,36,85,49026,88,82
1512916210,85,63,85,84,85,49063,88,82
1512916510,85,43,85,38,85,49545,88,82
1512916810,85,47,85,56,85,49644,88,82
1512917109,85,52,85,64,85,49398,88,82
1512917409,85,48,85,61,85,49523,88,82
1512917710,85,73,85,38,85,49645,88,82
1512918010,85,78,85,23,85,49806,88,82
1512918309,85,58,85,29,85,49664,88,82
1512918609,85,75,85,28,85,49694,88,82
1512918909,85,59,85,18,85,49717,88,82
1512919210,85,83,85,31,85,49760,88,82
1512919509,85,68,85,39,85,49798,88,82
1512919810,85,67,85,41,85,49822,88,82
1512920109,85,62,85,87,85,49738,88,82
1512920409,85,75,85,78,85,49743,88,82
1512920709,85,79,85,39,85,49812,88,82
1512921009,85,73,85,42,85,50104,88,82
1512921309,85,39,85,34,85,50198,88,82
1512921609,85,69,85,36,85,50263,88,82
1512921910,85,70,85,14,85,50101,88,82
1512922209,85,71,85,38,85,50142,88,82
1512922509,85,57,85,46,85,50167,88,82
1512922809,85,43,85,35,85,50009,88,82
1512923110,85,45,85,26,85,50053,88,82
1512923409,85,50,85,44,85,50094,88,82
1512923710,85,33,85,54,85,49846,88,82
1512924009,85,40,85,54,85,49865,88,82
1512924309,85,28,85,82,85,49932,88,82
1512924609,85,40,85,85,85,49900,88,82
1512924910,85,40,85,89,85,49939,88,82
1512925211,85,52,85,77,85,49966,88,82
1512925509,85,53,85,87,85,49979,88,82
1512925809,85,36,85,78,85,50005,88,82
1512926110,85,54,85,81,85,49852,88,82
1512926410,85,64,85,71,85,49857,88,82
1512926710,85,35,85,79,85,49887,88,82
1512927010,85,58,85,66,85,49912,88,82
1512927309,85,42,85,64,85,49840,88,82
1512927610,85,82,85,63,85,49924,88,82
1512927909,85,71,85,69,85,49967,88,82
1512928210,85,19,85,68,85,49786,88,82
1512928511,85,11,85,82,85,49825,88,82
1512928809,85,17,85,67,85,49836,88,82
1512929110,85,16,85,75,85,49558,88,82
1512929410,85,19,85,60,85,49585,88,82
1512929709,85,28,85,71,85,49602,88,82
1512930009,85,49,85,40,85,49482,88,82
1512930309,85,34,85,78,85,49525,88,82
1512930610,85,35,85,42,85,49446,88,82
1512930909,85,33,85,51,85,49571,88,82
1512931209,85,47,85,31,85,49576,88,82
1512931509,85,87,85,30,85,49682,88,82
1512931809,85,49,85,51,85,49899,88,82
1512932109,85,62,85,17,85,50055,88,82
1512932410,85,42,85,66,85,49994,88,82
1512932710,85,51,85,31,85,50014,88,82
1512933010,85,104,85,59,85,50110,88,82
1512933309,85,44,85,39,85,50255,88,82
1512933610,85,57,85,47,85,50145,88,82
1512933910,85,198,85,43,85,50172,88,82
1512934211,85,353,85,62,85,50277,88,82
1512934510,85,48,85,126,85,50288,88,82
1512934810,85,19,85,75,85,50342,88,82
1512935109,85,7,85,55,85,49481,88,82
1512935410,85,9,85,81,85,49491,88,82
1512935709,85,12,85,117,85,49515,88,82
1512936009,85,44,85,40,85,49553,88,82
1512936310,85,54,85,38,85,49108,88,83
1512936609,85,55,85,24,85,49122,88,83
1512936910,85,51,85,25,85,49144,88,83
1512937209,85,64,85,32,85,45496,88,83
1512937509,85,32,85,64,85,45532,88,83
1512937809,85,27,85,86,85,43844,88,83
1512938109,85,38,85,42,85,43857,88,83
1512938409,85,110,85,76,85,44020,88,83
1512938710,85,37,85,113,85,44159,88,83
1512939009,85,108,85,87,85,40076,88,83
1512939309,85,26,85,86,85,40146,88,83
1512939609,85,55,85,53,85,40249,88,83
1512939909,85,169,85,31,85,39131,88,83
1512940210,85,58,85,74,85,39195,88,83
1512940509,85,51,85,67,85,39292,88,83
1512940809,85,40,85,78,85,38637,88,83
1512941109,86,42,86,67,86,38729,88,83
1512941409,86,38,86,76,86,38767,88,83
1512941709,86,27,86,48,86,38137,88,83
1512942009,86,48,86,46,86,38196,88,83
1512942309,86,26,86,132,86,38258,88,83
1512942610,86,78,86,176,86,37700,88,83
1512942909,86,65,86,55,86,39254,88,83
1512943209,86,96,86,31,86,39569,88,83
1512943509,86,50,86,26,86,39216,88,83
1512943809,86,49,86,38,86,39339,88,83
1512944110,86,106,86,53,86,39437,88,83
1512944409,86,29,86,70,86,39195,88,83
1512944709,86,51,86,45,86,39244,88,83
1512945009,86,59,86,73,86,39277,88,83
1512945309,86,57,86,54,86,38902,88,83
1512945609,86,40,86,54,86,38979,88,83
1512945909,86,80,86,50,86,39004,88,83
1512946209,85,99,85,28,85,38626,88,83
1512946509,85,56,85,43,85,38763,88,83
1512946810,85,59,85,35,85,38826,88,83
1512947109,85,56,86,39,86,38390,88,83
1512947409,85,55,85,46,85,38675,88,83
1512947709,85,47,85,56,85,38738,88,83
1512948009,85,45,85,43,85,38362,88,83
1512948309,85,60,85,43,85,38370,88,83
1512948610,85,44,85,43,85,38405,88,83
1512948909,86,51,86,32,86,38145,88,83
1512949209,85,71,85,45,85,38264,88,83
1512949509,86,53,86,30,86,38148,88,83
1512949809,86,67,86,28,86,38217,88,83
1512950109,86,61,86,31,86,38407,88,83
1512950409,85,54,85,49,85,38429,88,83
1512950709,86,69,86,24,86,38156,88,83
1512951009,86,60,86,65,86,38216,88,83
1512951309,85,62,85,39,85,38258,88,83
1512951609,86,63,86,57,86,38088,88,83
1512951909,85,45,85,71,85,38108,88,83
1512952209,86,52,86,66,86,38183,88,83
1512952509,86,46,86,94,86,38020,88,83
1512952810,86,30,86,88,86,38049,88,83
1512953110,86,53,86,67,86,38062,88,83
1512953409,86,45,86,67,86,38030,88,83
1512953709,86,49,86,57,86,38064,88,83
