b0,b1,b2,b3,b4,b5,b6,b7,b8
1512129910,70,817,70,1141,70,364369,74,64
1512130210,70,856,70,1364,70,364327,74,64
1512130510,70,992,70,1166,70,365550,74,64
1512130810,70,795,70,1396,70,365831,74,64
1512131111,70,2202,70,1320,70,366428,74,64
1512131410,70,969,70,1498,70,366449,74,64
1512131711,69,1205,70,1079,69,368113,74,64
1512132010,70,869,70,1692,70,368828,74,64
1512132311,70,771,70,1165,70,369404,74,64
1512132611,69,2216,69,1496,69,371344,74,64
1512132910,69,790,69,1063,69,374030,74,64
1512133210,69,938,69,1309,69,374128,74,64
1512133510,69,939,69,1343,69,373925,74,64
1512133810,69,920,69,1413,69,373657,74,64
1512134110,69,876,69,1255,69,373420,74,64
1512134410,69,1089,69,1788,69,373592,74,64
1512134710,69,559,69,1379,69,375277,74,64
1512135010,69,811,69,828,69,376358,74,64
1512135310,69,775,69,834,69,377532,74,64
1512135610,69,902,69,749,69,377304,74,64
1512135910,69,1215,69,774,69,377651,74,64
1512136211,69,1122,69,1196,69,377963,74,64
1512136510,69,653,69,1349,69,378639,74,64
1512136810,69,955,69,1196,69,379565,74,64
1512137111,69,546,69,1295,69,381340,74,64
1512137411,69,837,69,1454,69,381405,74,64
1512137710,69,903,69,1592,69,381476,74,64
1512138011,69,1145,69,742,69,382655,74,64
1512138311,69,808,69,1070,69,383206,74,64
1512138610,69,1464,69,1783,69,383646,74,64
1512138912,69,773,69,1220,69,383636,74,64
1512139210,68,430,69,1305,68,383728,74,64
1512139510,69,920,69,1289,69,384307,74,64
1512139811,68,643,68,1492,68,386431,74,64
1512140111,68,625,68,1395,68,386570,74,64
1512140410,69,1902,69,1171,69,388245,74,64
1512140711,69,1226,69,1516,69,391888,74,64
1512141011,69,1199,69,1367,69,394168,74,64
1512141310,69,1325,69,829,69,394838,74,64
1512141611,69,1462,69,742,69,395710,74,64
1512141910,69,1254,69,1326,69,395990,74,64
1512142210,69,899,70,1198,70,396235,74,64
1512142510,69,1105,69,1267,69,396082,74,64
1512142810,69,1117,69,653,69,395631,74,64
1512143110,69,1065,69,1291,69,395760,74,64
1512143410,69,1080,69,715,69,394575,74,64
1512143710,69,1274,69,1139,69,393608,74,64
1512144011,69,965,69,879,69,393542,74,64
1512144310,69,916,69,1171,69,393703,74,64
1512144611,69,1159,69,1043,69,393554,74,64
1512144911,69,799,69,1604,69,393072,74,64
1512145211,69,1245,69,1315,69,392432,74,64
1512145510,69,1237,69,1269,69,392515,74,64
1512145810,69,651,69,1641,69,392545,74,64
1512146110,69,1234,69,1103,69,392604,74,64
1512146410,69,620,69,848,69,392469,74,64
1512146710,69,694,69,1541,69,392715,74,64
1512147010,69,1939,69,910,69,392794,74,64
1512147310,69,591,69,349,69,393285,74,64
1512147611,69,1319,69,1222,69,393879,74,64
1512147912,69,1078,70,976,69,394077,74,64
1512148210,69,1153,69,1356,69,393602,74,64
1512148510,69,953,70,1534,69,393127,74,64
1512148811,69,1058,69,1503,69,393279,74,64
1512149110,70,783,70,1610,70,393820,74,64
1512149410,70,820,70,1408,70,395187,74,64
1512149710,70,974,70,1006,70,398896,74,64
1512150010,70,452,70,486,70,399335,74,64
1512150311,70,706,70,940,70,401143,74,64
1512150610,70,467,70,810,70,401037,74,64
1512150910,70,642,70,1235,70,401391,74,64
1512151211,70,932,70,1493,70,401469,74,64
1512151511,70,997,70,1478,70,401851,74,64
1512151810,70,922,70,1651,70,402221,74,64
1512152110,71,1023,71,1524,71,409619,74,64
1512152410,70,493,71,1069,71,410166,74,64
1512152710,71,807,71,1345,71,410767,74,64
1512153010,70,841,71,1122,71,411329,74,64
1512153311,71,998,71,894,71,411227,74,64
1512153610,71,922,71,1033,71,411761,74,64
1512153911,71,965,71,1170,71,412729,74,64
1512154210,71,1188,71,1065,71,413220,74,64
1512154510,71,941,71,1189,71,413411,74,64
1512154810,71,817,71,537,71,415030,74,64
1512155110,71,1002,71,462,71,417051,74,64
1512155410,71,23268,71,1522,71,417435,74,64
1512155710,71,942,71,914,71,419595,74,64
1512156010,71,831,71,927,71,419757,74,64
1512156311,72,849,72,579,72,420457,74,64
1512156610,72,810,72,784,72,424893,74,64
1512156910,72,1295,72,902,72,426698,74,64
1512157210,72,1109,72,1062,72,427431,74,64
1512157510,72,1045,72,950,72,427326,74,64
1512157810,72,876,72,778,72,427503,74,64
1512158110,72,732,72,1157,72,429068,74,64
1512158411,72,548,72,1799,72,429910,74,64
1512158710,72,679,72,611,72,430197,74,64
1512159010,71,1134,71,1233,71,431509,74,64
1512159310,72,1186,72,808,72,430429,74,64
1512159610,71,917,71,1084,71,430643,74,64
1512159910,71,1015,72,720,72,430709,74,64
1512160210,72,1311,72,293,72,431286,74,64
1512160510,72,1233,72,1105,72,431824,74,64
1512160810,72,1263,72,1371,72,431854,74,64
1512161110,72,809,72,1048,72,432058,74,64
1512161411,73,843,73,970,73,432368,74,64
1512161710,73,1318,73,392,73,433752,74,64
1512162011,74,879,74,982,74,439470,74,64
1512162310,73,1369,73,1436,73,442042,74,64
1512162610,73,1151,73,1273,73,442751,74,64
1512162912,73,943,73,1263,73,442670,74,64
1512163210,73,1153,73,1131,73,442781,74,64
1512163510,73,2532,73,1230,73,443754,74,64
1512163810,73,927,73,1016,73,445135,74,64
1512164111,74,1223,74,813,74,443448,74,64
1512164410,74,1109,74,1004,74,444701,75,64
1512164710,74,782,74,773,74,419789,75,64
1512165010,74,385,74,1212,74,412268,75,64
1512165310,74,667,74,1095,74,403610,75,64
1512165611,74,927,74,935,74,401971,75,64
1512165910,74,633,74,760,74,401884,75,64
1512166210,74,1509,74,784,74,401566,75,64
1512166511,74,1132,74,940,74,402077,75,64
1512166811,74,672,74,854,74,399550,75,64
1512167110,74,860,74,1089,73,400210,75,64
1512167410,73,1290,74,1025,73,399824,75,64
1512167711,73,1239,73,806,73,399941,75,64
1512168010,72,1085,72,901,72,402270,75,64
1512168310,72,1208,72,1203,72,403907,75,64
1512168610,72,1498,72,1449,72,405897,75,64
1512168910,72,1467,72,1230,72,405444,75,64
1512169211,72,702,72,1304,72,405747,75,64
1512169510,72,1129,72,3189,72,405283,75,64
1512169810,72,1466,72,1611,72,404844,75,64
1512170110,72,999,72,1377,72,405042,75,64
1512170410,72,1435,72,1241,72,405075,75,64
1512170710,72,627,72,937,72,404509,75,64
1512171011,71,1087,71,1595,71,405491,75,64
1512171310,72,739,72,917,72,406202,75,64
1512171610,72,1013,72,1185,72,406363,75,64
1512171910,71,935,71,1515,71,408117,75,64
1512172210,71,1733,71,1150,71,410033,75,64
1512172510,71,1002,71,1163,71,410856,75,64
1512172810,71,1006,71,994,71,412384,75,64
1512173111,71,806,72,810,72,413105,75,64
1512173410,71,842,71,772,72,413698,75,64
1512173710,72,1016,72,889,72,415132,75,64
1512174010,72,874,72,1028,72,415473,75,64
1512174310,71,1170,72,1205,71,416278,75,64
1512174610,72,1279,72,967,72,416241,75,64
1512174910,72,795,72,786,72,417334,75,64
1512175210,72,846,72,1118,72,418179,75,64
1512175510,72,609,72,706,72,419822,75,64
1512175811,72,1183,72,818,72,420982,75,64
1512176110,72,1012,72,819,72,421363,75,64
1512176410,72,1147,72,1104,72,421275,75,64
1512176711,72,778,72,988,72,421665,75,64
1512177012,72,931,72,1048,72,421836,75,64
1512177311,72,874,72,1208,72,421827,75,64
1512177612,72,1196,72,1230,72,420716,75,64
1512177911,72,1285,72,979,72,420078,75,64
1512178213,72,1026,72,1856,72,420120,75,64
1512178511,72,1134,72,791,72,421180,75,64
1512178811,72,1714,72,968,72,421553,75,64
1512179112,71,670,71,1134,71,421865,75,64
1512179410,71,1223,71,1088,71,422290,75,64
1512179711,71,1990,72,1066,72,422547,75,64
1512180011,71,2331,72,916,72,422123,75,64
1512180311,71,1370,72,709,72,422160,75,64
1512180611,71,503,72,1473,72,423149,75,64
1512180911,71,1475,71,1535,71,423374,75,64
1512181211,71,749,71,1215,71,423864,75,64
1512181511,71,393,71,939,71,423562,75,64
1512181812,71,632,71,750,71,423477,75,64
1512182112,71,740,72,1066,72,423630,75,64
1512182410,72,611,72,878,72,423927,75,64
1512182711,72,655,72,658,72,424807,75,64
1512183011,72,1182,72,486,72,425448,75,64
1512183311,72,1026,72,664,72,425324,75,64
1512183611,72,1059,72,909,72,425473,75,64
1512183911,72,1240,72,628,72,424732,75,64
1512184210,72,1080,72,770,72,424119,75,64
1512184511,72,761,72,549,72,424164,75,64
1512184811,72,561,72,603,72,424388,75,64
1512185110,72,674,72,897,72,424496,75,64
1512185411,72,856,72,456,72,424894,75,64
1512185712,72,555,72,738,72,425117,75,64
1512186010,72,744,72,871,72,425388,75,64
1512186311,72,570,72,698,72,425633,75,64
1512186612,72,1060,72,974,72,425631,75,64
1512186912,72,717,72,759,72,425516,75,64
1512187210,72,669,72,865,72,425667,75,64
1512187510,72,677,72,505,72,426136,75,64
1512187810,73,999,73,909,73,427890,75,64
1512188111,72,661,72,821,72,429148,75,64
1512188411,72,2851,72,1045,72,431538,75,64
1512188712,72,755,72,829,72,434274,75,64
1512189010,72,559,72,917,72,436016,75,64
1512189311,72,763,72,570,72,439849,75,64
1512189610,72,443,72,544,72,439460,75,64
1512189911,72,947,72,832,72,440231,75,64
1512190210,72,1469,72,968,72,440241,75,64
1512190510,72,1163,72,887,72,439929,75,64
1512190811,72,1536,72,737,72,435229,75,64
1512191111,72,519,72,801,72,434297,75,64
1512191411,72,806,72,605,72,433460,75,64
1512191710,72,758,72,613,72,434005,75,64
1512192011,72,668,72,1332,72,433226,75,64
1512192310,73,1153,73,544,73,434012,75,64
1512192611,73,650,73,927,73,436517,75,64
1512192911,73,721,73,1071,73,437782,75,64
1512193212,73,718,73,2217,73,437862,75,64
1512193511,73,706,73,2893,73,437436,75,64
1512193810,74,1322,74,894,74,443508,75,64
1512194111,75,1152,75,706,75,448190,75,64
1512194411,75,3573,75,1108,75,455092,76,64
1512194710,74,1353,74,736,74,460176,76,64
1512195011,74,1522,74,842,74,462016,76,64
1512195311,74,1114,75,456,75,464219,76,64
1512195610,74,984,74,557,74,464788,76,64
1512195910,74,740,74,468,74,465633,76,64
1512196211,74,709,74,1206,74,466673,76,64
1512196510,74,738,74,1239,74,467242,76,64
1512196811,75,1103,75,844,75,467991,76,64
1512197111,74,477,74,1176,74,468930,76,64
1512197411,74,821,74,829,74,469751,76,64
1512197711,74,924,74,759,74,472682,76,64
1512198011,74,1034,74,528,74,474516,76,64
1512198311,74,914,74,653,74,475653,76,64
1512198610,74,1117,74,722,74,477660,76,64
1512198910,74,672,74,1295,74,478239,76,64
1512199211,74,509,74,1696,74,478515,76,64
1512199511,74,972,74,1432,74,479518,76,64
1512199810,74,741,74,1617,74,479365,76,64
1512200110,74,534,74,1810,74,480086,76,64
1512200411,74,703,74,900,74,479971,76,64
1512200712,74,534,74,1072,74,480749,76,64
1512201011,73,920,73,1029,73,481466,76,64
1512201310,73,489,73,1050,73,482567,76,64
1512201612,73,794,73,1153,73,483183,76,64
1512201910,73,865,73,1788,73,483868,76,64
1512202212,73,1213,73,1329,73,484090,76,64
1512202510,73,1057,73,1201,73,484885,76,64
1512202810,73,1386,73,1674,73,486227,76,64
1512203111,73,1156,73,1066,73,486883,76,64
1512203410,73,1435,73,1004,73,487652,76,64
1512203710,73,1397,74,1135,74,488410,76,64
1512204010,73,1503,73,1161,73,493251,76,65
1512204311,74,1130,74,1599,74,492253,76,65
1512204610,74,1654,74,1216,74,489670,76,65
1512204910,74,1220,74,619,74,487993,76,65
1512205211,74,1318,74,879,74,485861,76,65
1512205511,74,822,74,1032,74,479580,76,66
1512205811,74,948,74,899,74,465444,76,67
1512206110,74,770,74,1212,74,457786,76,68
1512206412,75,997,75,1443,75,452016,76,68
1512206711,75,1243,75,1120,75,437769,76,68
1512207011,74,892,75,1090,75,428449,76,68
1512207311,75,944,75,854,75,420079,76,68
1512207610,75,978,75,361,75,405850,76,68
1512207911,75,1059,75,487,75,382424,76,68
1512208210,75,916,75,434,75,372115,76,68
1512208510,75,1180,75,643,75,366082,76,68
1512208811,75,1286,75,1534,75,362462,76,68
1512209110,75,1074,75,1315,75,360578,76,68
1512209411,75,1149,75,1160,75,358536,76,68
1512209710,75,669,75,769,75,357098,76,68
1512210011,75,1142,75,978,75,355560,76,68
1512210310,75,1148,75,1208,75,353021,76,68
1512210610,75,927,75,921,75,350897,76,68
1512210911,75,1049,75,1228,75,346768,76,68
1512211211,75,1223,75,1116,75,346031,76,68
1512211511,76,679,76,800,76,345766,76,68
1512211812,76,604,76,1234,76,344966,76,68
1512212111,76,949,76,872,76,346629,76,68
1512212412,76,1123,76,1240,76,349101,76,68
1512212711,76,1005,76,2036,76,348184,76,68
1512213011,76,568,76,1160,76,345517,76,68
1512213311,76,1148,76,1589,76,342013,76,68
1512213610,76,715,76,1169,76,342679,76,68
1512213911,76,773,76,1168,76,341879,76,68
1512214211,76,1200,76,1024,76,341557,76,68
1512214511,76,1058,76,752,76,340406,76,68
1512214811,76,1008,76,664,76,337043,76,68
1512215112,75,2868,75,1179,75,341191,76,68
1512215410,74,825,75,3517,75,341080,76,68
1512215712,75,1521,75,1691,75,339605,76,68
1512216011,75,1685,75,1530,75,338931,76,68
1512216310,74,1047,75,1647,75,339404,76,68
1512216610,74,1338,74,1239,74,339875,76,68
1512216912,74,1391,74,1215,74,340504,76,68
1512217211,74,1252,75,1046,74,341172,76,68
1512217513,74,1544,74,1487,74,342714,76,68
1512217810,74,1167,74,1538,74,344211,76,68
1512218111,74,479,74,1421,74,343435,76,68
1512218411,74,462,74,1234,74,342698,76,68
1512218711,74,1200,74,1289,74,343431,76,68
1512219011,74,1147,74,1504,74,341724,76,68
1512219311,74,1073,74,1151,74,339156,76,68
1512219611,74,1110,74,1566,74,339717,76,68
1512219911,74,1040,74,1142,74,340562,76,68
1512220211,74,957,74,1126,74,340273,76,68
1512220512,74,693,74,725,74,340161,76,68
1512220812,74,984,74,654,74,340691,76,68
1512221111,74,1460,74,873,74,339146,76,68
1512221410,74,1133,74,1098,74,338416,76,68
1512221711,75,1271,75,1231,75,337566,76,68
1512222011,74,1089,74,1450,74,337742,76,68
1512222310,74,527,74,1080,74,337783,76,68
1512222611,74,725,74,1233,74,337750,76,68
1512222911,74,1089,75,1215,74,337152,76,68
1512223212,75,1340,75,870,75,336712,76,68
1512223510,75,1053,75,1206,75,335408,76,68
1512223811,75,1052,75,1105,75,334726,76,68
1512224111,75,1111,75,1040,75,334709,76,68
1512224412,75,1150,75,1090,75,333751,76,68
1512224710,75,1072,75,546,75,333595,76,68
1512225011,75,847,75,469,75,333284,76,68
1512225311,75,804,75,990,75,333270,76,68
1512225611,75,2001,75,1395,75,332766,76,68
1512225911,75,2140,75,1110,75,332427,76,68
1512226211,75,2225,75,983,75,330387,76,68
1512226510,75,2020,75,667,75,330309,76,68
1512226810,75,1665,75,1052,75,329100,76,69
1512227111,75,950,75,1058,75,326826,76,69
1512227410,75,1187,75,1018,75,326175,76,69
1512227711,75,1256,75,1387,75,325459,76,69
1512228011,75,1329,75,1661,75,324928,76,69
1512228311,75,931,75,1350,75,325426,76,69
1512228610,75,935,75,1758,75,325399,76,69
1512228911,75,921,75,1842,75,326766,76,69
1512229211,75,808,75,827,75,326447,76,69
1512229510,75,941,75,1104,75,326256,76,69
1512229810,75,825,75,1258,75,326302,76,69
1512230110,75,711,75,896,75,326558,76,69
1512230411,75,823,75,1424,75,326209,76,69
1512230713,75,840,75,876,75,326349,76,69
1512231010,75,800,75,1577,75,326797,76,69
1512231310,75,830,75,1195,75,327094,76,69
1512231611,75,1509,75,1327,75,327906,76,69
1512231911,75,1132,75,1292,75,328396,76,69
1512232210,75,1146,75,1196,75,328617,76,69
1512232511,75,942,75,988,75,328476,76,69
1512232812,75,977,75,1166,75,328204,76,69
1512233111,75,821,75,1346,75,328524,76,69
1512233411,75,1211,75,1045,75,328616,76,69
1512233710,75,1519,75,1336,75,328062,76,69
1512234011,75,1552,75,1289,75,327762,76,69
1512234311,75,469,75,1546,75,328271,76,69
1512234611,75,296,75,1093,75,328570,76,69
1512234910,75,400,75,1376,75,328753,76,69
1512235211,75,806,75,1012,75,330212,76,69
1512235511,74,944,75,1293,75,330140,76,69
1512235811,75,661,75,1008,75,329124,76,69
1512236111,75,1156,75,455,75,326331,76,69
1512236410,75,499,75,835,74,327219,76,69
1512236711,74,827,74,829,74,325609,76,70
1512237010,74,896,74,1192,74,325641,76,70
1512237311,75,997,75,1099,75,325782,76,70
1512237610,75,985,75,1172,75,325495,76,70
1512237911,74,590,74,1598,74,325456,76,70
1512238211,74,327,74,863,74,325629,76,70
1512238510,74,1166,74,1573,74,318668,76,70
1512238812,74,498,74,1178,74,319554,76,70
1512239110,74,473,74,1490,74,320618,76,70
1512239411,74,760,74,1531,74,320528,76,70
1512239711,73,791,73,1575,73,323235,76,71
1512240012,73,1335,73,723,73,326970,76,71
1512240311,72,1218,72,1118,72,330161,76,71
1512240610,72,1137,72,898,72,331925,76,71
1512240911,72,390,72,1152,72,334131,76,71
1512241210,72,869,72,900,72,333757,76,71
1512241511,72,957,72,781,72,333319,76,71
1512241810,72,770,72,1220,72,332510,76,71
1512242110,72,759,72,576,72,330898,76,71
1512242412,72,697,72,3270,72,331354,76,71
1512242711,72,1016,72,418,72,333252,76,71
1512243011,72,920,72,700,72,328948,76,71
1512243311,72,703,72,649,72,327238,76,71
1512243610,72,1145,72,1108,72,326553,76,71
1512243911,72,1051,72,1005,72,326180,76,71
1512244210,72,513,72,649,72,326111,76,71
1512244510,72,559,72,1581,72,323936,76,71
1512244810,72,344,72,1332,72,323349,76,71
1512245111,72,274,72,1049,72,322877,76,71
1512245412,71,1407,71,953,71,322369,76,71
1512245711,71,1043,71,1273,71,321812,76,71
1512246010,71,627,71,965,71,321785,76,71
1512246310,71,804,71,1248,71,322164,76,71
1512246610,71,662,71,1023,71,321386,76,71
1512246911,71,530,71,1047,71,320773,76,71
1512247210,71,659,71,1350,71,320979,76,71
1512247511,71,694,71,1726,71,321017,76,71
1512247811,71,880,71,1127,71,320989,76,71
1512248112,71,1048,71,923,71,320443,76,71
1512248410,72,1143,72,1262,72,314234,76,71
1512248710,72,1224,72,1923,72,310989,76,71
1512249011,72,755,72,951,72,310301,76,71
1512249310,72,660,72,578,72,310478,76,71
1512249610,72,895,72,943,72,310238,76,71
1512249911,72,988,72,967,72,308574,76,71
1512250211,72,1134,72,626,72,306335,76,71
1512250511,72,797,72,944,72,306298,76,71
1512250810,72,1220,72,732,72,302816,76,71
1512251111,72,772,72,864,72,301606,76,71
1512251411,72,952,72,830,72,301153,76,71
1512251711,71,1297,71,525,71,301507,76,71
1512252011,71,1149,71,1384,71,301488,76,71
1512252311,71,851,71,827,71,301080,76,71
1512252611,71,732,71,1125,71,301381,76,71
1512252911,71,949,71,1384,71,300643,76,71
1512253211,71,966,71,921,71,300487,76,71
1512253511,71,1269,71,593,71,299814,76,71
1512253811,71,1013,71,963,71,299486,76,71
1512254110,71,788,71,788,71,298873,76,71
1512254411,71,1160,71,862,71,296267,76,71
1512254711,71,941,71,851,71,295142,76,71
1512255010,72,1049,72,1095,72,292536,76,71
1512255311,72,1106,72,1134,72,292280,76,71
1512255611,72,1133,72,1110,72,291894,76,71
1512255910,72,1304,72,992,72,291437,76,71
1512256211,72,715,72,998,72,290548,76,71
1512256511,72,534,72,1251,72,290578,76,71
1512256811,72,1209,72,1330,72,291076,76,71
1512257111,73,1162,73,977,73,292038,76,71
1512257411,72,3329,72,1148,72,291888,76,71
1512257710,73,1151,73,1041,73,293717,76,71
1512258011,72,1431,73,974,73,293497,76,71
1512258311,73,1060,73,1086,73,291761,76,71
1512258611,73,3476,73,1038,73,290616,76,71
1512258910,73,734,73,1169,73,292704,76,71
1512259210,73,1014,73,1160,73,291232,76,71
1512259512,72,1417,72,1300,72,290678,76,71
1512259810,73,1209,73,1247,73,290131,76,71
1512260113,72,1482,73,1004,73,288707,76,71
1512260410,72,962,72,951,72,288668,76,71
1512260711,72,749,73,1409,73,287856,76,71
1512261010,73,601,73,1130,73,287845,76,71
1512261312,73,703,73,2134,73,286800,76,71
1512261611,73,912,73,1896,73,285934,76,71
1512261911,73,533,73,2160,73,284442,76,71
1512262211,73,1236,73,2275,73,283344,76,71
1512262512,73,1501,73,1542,73,283602,76,71
1512262812,73,1162,73,1294,73,282501,76,71
1512263111,73,1409,73,774,73,282320,76,71
1512263412,73,1053,73,1360,73,281783,76,71
1512263711,73,1439,73,1112,73,281925,76,71
1512264012,73,1621,73,1125,73,281978,76,71
1512264312,72,836,73,490,72,282095,76,71
1512264610,73,976,73,1519,73,281418,76,71
1512264911,73,395,73,2950,73,280829,76,71
1512265210,73,695,73,2345,73,279668,76,71
1512265511,73,615,73,2074,73,278982,76,71
1512265810,73,886,73,2241,73,278227,76,71
1512266111,73,569,73,2183,73,277784,76,71
1512266410,73,528,73,820,73,279395,76,71
1512266711,72,1627,72,562,72,279426,76,71
1512267011,72,1657,72,471,72,278514,76,71
1512267311,72,1129,72,603,72,277984,76,71
1512267610,72,1592,72,645,72,277425,76,71
1512267910,72,1279,72,629,72,277422,76,71
1512268210,72,958,72,736,72,277373,76,71
1512268510,72,1021,72,613,72,277369,76,71
1512268810,72,2843,72,673,72,276646,76,71
1512269111,72,823,72,856,72,276419,76,71
1512269411,72,855,72,839,72,275889,76,71
1512269710,72,940,72,856,72,275902,76,71
1512270010,72,433,72,1003,72,275708,76,71
1512270311,72,473,72,706,72,276004,76,71
1512270610,72,437,72,1040,72,275167,76,71
1512270911,72,419,72,881,72,275034,76,71
1512271210,72,1016,72,840,72,274712,76,71
1512271510,72,858,72,1016,72,274647,76,71
1512271812,72,827,72,964,72,274230,76,71
1512272110,72,796,72,1032,72,273967,76,71
1512272411,72,602,72,968,72,273961,76,71
1512272711,72,654,72,1015,72,273723,76,71
1512273010,72,906,72,674,72,273737,76,71
1512273311,72,823,72,797,72,274216,76,71
1512273611,71,1217,71,630,71,274024,76,71
1512273910,71,1141,71,624,71,272674,76,71
1512274211,72,560,72,654,72,270885,76,71
1512274511,72,1054,72,507,72,269245,76,71
1512274810,72,872,72,737,72,266265,76,71
1512275111,72,1050,72,1175,72,263726,76,71
